bs id,site,Part site name,Species,pop id,Year,Count,Method,Reliability,Survey accuracy,Notes,References,from,date submitted,Version
1227,Cooper Island,,Thalassarche melanophris,1394,1986,11785,,,,,Prince et al. 1994. Ibis 136: 50-71.,"W. Misiak, ACAP Secretariat.",2-Mar-10,1
1227,Cooper Island,,Thalassarche melanophris,738,2004,10606,"A, E",1,High,,Poncet et al. 2006. Polar Biology 209: 772-781.,"W. Misiak, ACAP Secretariat.",2-Mar-10,2
1227,Cooper Island,,Thalassarche melanophris,3287,2014/15,8772,G,1,High,,"Poncet, S., Wolfaardt, A.C., Black, A. et al. Polar Biology (2017). doi:10.1007/s00300-016-2057-0","Anne Saunders, Joint Nature Conservation Committee",7-Jun-17,1
1232,Crescent Island,,Diomedea exulans,1251,1984,9,A,,,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",22-Jan-10,2
1232,Crescent Island,,Diomedea exulans,741,2004,15,A,,High,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",22-Jan-10,2
1232,Crescent Island,,Diomedea exulans,1663,2009,9,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1232,Crescent Island,,Diomedea exulans,3271,2014/15,11,G,1,High,,"Poncet, S., Wolfaardt, A.C., Black, A. et al. Polar Biology (2017). doi:10.1007/s00300-016-2057-0","Anne Saunders, Joint Nature Conservation Committee",7-Jun-17,1
401,Falaise d'Entrecasteaux,,Thalassarche carteri,598,1981,,,,,,,Henri Weimerskirch,15-Jan-10,2
401,Falaise d'Entrecasteaux,Sous Fernand,Thalassarche carteri,2714,2001/02,21298,D,1,High,,H Weimerskirch CNRS Chizé Monitoring Database,"Karine Delord, Centre National de la Recherche Scientifique",3-Mar-14,1
401,Falaise d'Entrecasteaux,,Thalassarche carteri,599,2003,36802,,,Unknown,,CNRS Chizé Monitoring Database.,Henri Weimerskirch,15-Jan-10,2
401,Falaise d'Entrecasteaux,Sous Fernand,Thalassarche carteri,2712,2005/06,19268,D,1,High,,H Weimerskirch CNRS Chizé Monitoring Database,"Karine Delord, Centre National de la Recherche Scientifique",3-Mar-14,1
401,Falaise d'Entrecasteaux,,Thalassarche carteri,1212,2006,27000,"A, E",,Medium,,Rolland et al 2009. Biological Conservation 142: 1084-1095.,"W. Misiak, ACAP Secretariat.",2-Mar-10,2
401,Falaise d'Entrecasteaux,Sous Fernand,Thalassarche carteri,2713,2011/12,14005,D,1,High,,H Weimerskirch CNRS Chizé Monitoring Database,"Karine Delord, Centre National de la Recherche Scientifique",3-Mar-14,1
401,Falaise d'Entrecasteaux,Sous Fernand,Thalassarche carteri,2711,2013/14,12661,D,1,High,,H Weimerskirch CNRS Chizé Monitoring Database,"Karine Delord, Centre National de la Recherche Scientifique",10-Feb-16,2
401,Falaise d'Entrecasteaux,Sous Fernand,Thalassarche carteri,3042,2014/15,16632,A,1,High,,H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109,"Karine Delord, Centre National de la Recherche Scientifique",11-Feb-16,2
401,Falaise d'Entrecasteaux,,Thalassarche carteri,3320,2014/15,22753,E,1,High,,H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109,"Karine Delord, Centre National de la Recherche Scientifique",8-Jun-17,2
401,Falaise d'Entrecasteaux,Sous Fernand,Thalassarche carteri,3321,2015/16,13398,E,1,High,,H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109,"Karine Delord, Centre National de la Recherche Scientifique",8-Jun-17,2
2642,Formentera,Punta Prima,Puffinus mauretanicus,2864,2003,50,F,6,Low,,"Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2642,Formentera,Mola,Puffinus mauretanicus,2866,2003,400-600,F,6,Low,"Apparently severe decline in recent years due to cat predation and other impacts. Difficult to asses, very unaccessible site.","Ruiz, A. y R. Martí (Eds.). 2004. La Pardela Balear. SEO/BirdLife-Conselleria de Medi Ambient del Govern de les illes Balears. Madrid. Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2642,Formentera,Cap de Barbaria,Puffinus mauretanicus,2867,2003,100-110,F,6,Low,,"Ruiz, A. y R. Martí (Eds.). 2004. La Pardela Balear. SEO/BirdLife-Conselleria de Medi Ambient del Govern de les illes Balears. Madrid. Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2642,Formentera,Espalmador,Puffinus mauretanicus,2861,2006,30-40,F,6,Low,,"Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2642,Formentera,,Puffinus mauretanicus,2183,2008,650,,,Unknown,,http://www.caib.es/sacmicrofront/archivopub.do?ctrl=NTCS022212ZI51490&id=51490,"W. Misiak, ACAP Secretariat",10-Aug-12,2
2642,Formentera,,Puffinus mauretanicus,2838,2012,620-870,G,6,Low,"Most colonies with no recent surveys (last ones in 2003-2006 depending on the site), only Espardell islet visited more recently (short visits). In most cases rough estimates based on a few known nests and assumtions based on habitat suitability, rafts,...",,"José Manuel Arcos, SEO",30-May-14,1
2642,Formentera,Espardell,Puffinus mauretanicus,2862,2013,50-70,G,6,Medium,"Prospected in a few short visits in 2011-2013. Based on nests found and habitat features, a rough but acceptable estimate of 50-70 pairs was proposed",,"José Manuel Arcos, SEO",30-May-14,1
2642,Formentera,Espardell,Puffinus mauretanicus,3546,2017,40,B,5,Medio,"Visited almost every year to assess breeding performance of control nests, although no proper monitoring programme. No exhaustive census, put perceived decline.",PaCSWG4_Inf_25 Rev 1 Puffinus mauretanicus update_ARCOS et al,"José Manuel Arcos, SEO",2-Mar-19,1
1400,Gough Island,,Diomedea dabbenena,505,1956,1226,A,,Low,,"Swales 1965. Ibis 107, 17-42, 215-229.","BAS, Cambridge",18-Jan-10,2
1400,Gough Island,,Diomedea dabbenena,506,1999,1500,B,,Medium,,"Ryan et al. 2001. Bird Conservation International 11, 35-48.","BAS, Cambridge",18-Jan-10,2
1400,Gough Island,,Diomedea dabbenena,507,2001,2400,A,,High,,"Cuthbert et al. 2004. Biological Conservation 117, 471-481.","BAS, Cambridge",18-Jan-10,2
1400,Gough Island,,Diomedea dabbenena,508,2004,1800,A,,High,,"Ross Wanless, pers. comm.","BAS, Cambridge",18-Jan-10,2
1400,Gough Island,,Diomedea dabbenena,1676,2005,1939,G,1,High,Incomplete count of sub-colonies. Extrapolation method used to estimate missing data,"Wanless et al, 2009, Biological Conservation 142: 1710-1718","A. Wolfaardt, JNCC",3-Apr-10,1
1400,Gough Island,,Diomedea dabbenena,1677,2006,1366,A,1,High,,"Wanless et al, 2009, Biological Conservation 142: 1710-1718","A. Wolfaardt, JNCC",3-Apr-10,1
1400,Gough Island,,Diomedea dabbenena,1678,2007,1271,A,1,High,,"Wanless et al, 2009, Biological Conservation 142: 1710-1718","A. Wolfaardt, JNCC",3-Apr-10,1
1400,Gough Island,,Diomedea dabbenena,1222,2008,1763,A,,High,,Wanless 2007. PhD Thesis. University of Cape Town.,"W. Misiak, ACAP Secretariat.",18-Jan-10,2
1400,Gough Island,,Diomedea dabbenena,1679,2009,1794,A,1,High,,"RSPB/UCT, unpubl. data","A. Wolfaardt, JNCC",3-Apr-10,1
1400,Gough Island,,Diomedea dabbenena,1680,2010,1698,A,1,High,,"Davies et al. 2015, Avian Conservation & Ecology 10(1): 5","A. Wolfaardt, JNCC",18-Dec-15,2
1400,Gough Island,,Diomedea dabbenena,2224,2012,1421,A,1,High,,"Davies et al. 2015, Avian Conservation & Ecology 10(1): 5","Anton Wolfaardt, Joint Nature Conservation Committee",18-Dec-15,5
1400,Gough Island,,Diomedea dabbenena,2585,2013,1748,A,1,High,Count conducted in February-March 2013,"Davies et al. 2015, Avian Conservation & Ecology 10(1): 5","Anne Saunders, JNCC",18-Dec-15,2
1400,Gough Island,,Diomedea dabbenena,2730,2014,1704,A,1,High,,"Davies et al. 2015, Avian Conservation & Ecology 10(1): 5","Anne Saunders, JNCC",18-Dec-15,3
1400,Gough Island,,Diomedea dabbenena,2995,2015,1921,A,1,High,,"RSPB/UCT, unpubl. data","Anne Saunders, JNCC",18-Dec-15,1
1400,Gough Island,,Diomedea dabbenena,3127,2016,1106,A,1,High,,"RSPB/UCT, unpubl. data","Alex Bond, RSPB",22-Dec-16,2
1400,Gough Island,,Diomedea dabbenena,3598,2017/18,1453,A,1,High,Counts conducted between 5-10 Feb 2018,LeBouard et al. 2018,"Megan Tierney , JNCC",6-Apr-19,1
1400,Gough Island,,Diomedea dabbenena,3928,2018/19,1741,A,1,High,Counts conducted 26 Jan - 3 Feb 2019,RSPB/UCT unpublished data,"Megan Tierney , JNCC",24-Mar-22,2
1400,Gough Island,,Diomedea dabbenena,3929,2019/20,1528,A,1,High,Counts conducted 24 - 31 Jan 2020,RSPB/UCT unpublished data,"Megan Tierney , JNCC",24-Mar-22,2
1400,Gough Island,,Diomedea dabbenena,3930,2020/21,1439,A,1,High,Counts conducted 25 Jan - 2 Feb 2021,RSPB/UCT unpublished data,"Megan Tierney , JNCC",24-Mar-22,2
1240,Green Island,,Thalassarche melanophris,1391,1986,7927,,,,,Prince et al. 1994. Ibis 136: 50-71.,"W. Misiak, ACAP SEcretariat.",1-Mar-10,1
1240,Green Island,,Thalassarche melanophris,745,2004,3404,"A, E",1,High,,Poncet et al. 2006. Polar Biology 29:772-781.,"W. Misiak, ACAP Secretariat.",1-Mar-10,2
1243,Hall Island,,Thalassarche chrysostoma,746,2004,2686,"A, E",,High,,Poncet et al 2006. Polar Biology 29:772-781.,"W. Misiak, ACAP Secretariat.",19-Jan-10,2
2641,Ibiza,Tagomago,Puffinus mauretanicus,2858,1995,200,F,6,Low,"Very poor estimate. Private island, no proper assessment in las 2 decades. On the basis of rafts and habitat suitability, the present estimate was provided","Ruiz, A. y R. Martí (Eds.). 2004. La Pardela Balear. SEO/BirdLife-Conselleria de Medi Ambient del Govern de les illes Balears. Madrid. Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Es Vedra,Puffinus mauretanicus,2854,2003,50,F,6,Low,Apparently rough estimate based on habitat features and a few nests confirmed,"Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Es Vedranell,Puffinus mauretanicus,2857,2003,10,F,6,Low,,"Arcos, J.M. (compiler) 2011. International species action plan for the Balearic shearwater, Puffinus mauretanicus. SEO/BirdLife & BirdLife International. http://ec.europa.eu/environment/nature/conservation/wildbirds/action_plans/docs/puffinus_puffinus_mauretanicus.pdf","José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,,Puffinus mauretanicus,2182,2008,500-600,,,Low,"BirdLife Species Action Plan gives 747 pairs based on colony estimates mostly in 2003, one in 2004 and one in 2005.","Skua, Gabinet d'estudis ambinetals S.L.P http://www.caib.es/sacmicrofront/archivopub.do?ctrl=NTCS022212ZI51490&id=51490","W. Misiak, ACAP Secretariat",10-Aug-12,2
2641,Ibiza,Bledes,Puffinus mauretanicus,2860,2012,5,F,6,Low,"Considered unoccupied in the revision of the SAP (Arcos -comp- 2011). There's current evidence of presence of breeders, though no proper prospection has been conducted yet",,"José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Sa Conillera,Puffinus mauretanicus,2835,2013,250,C,6,Medio,"Monitoring work carried out by SEO/BirdLife with IRBI, IEO, LPO and CNRS",,"José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,,Puffinus mauretanicus,2836,2013,575-795,G,6,Low,Some islets have been monitored in recent years. In most cases a handful of nests were properly monitored but estimate for total islet based on rough assumptions. For otherr islets just rough assumptions.,,"José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Sa Conillera,Puffinus mauretanicus,2851,2013,220-350,G,Unknown,Low,"Monitoring of nests in some accessible areas, up to 77 in 2013. However, rough estimate for the rest of the island, based on habitat features, rafts, unaccesible sites wher birds do enter,...",,"José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Bosc,Puffinus mauretanicus,2852,2013,40-80,G,6,Medium,"Almost 40 nests controlled. Suitable breeding sites, rather unaccessible, in other areas of the islet, likely total population within the given range",,"José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Espartar,Puffinus mauretanicus,2853,2013,50-100,G,Unknown,Low,"No proper prospection of nests, just a few nests found on occasional visits. Based on habitat features, rafts, etc., rough estimate around 50-100 breeding pairs",,"José Manuel Arcos, SEO",30-May-14,1
2641,Ibiza,Tagomago,Puffinus mauretanicus,3544,2016,170,B,,,,,"José Manuel Arcos, SEO",2-Mar-19,1
2641,Ibiza,Tagomago,Puffinus mauretanicus,3545,2016,170,B,4,Medio,"Revisited in 2016 (chick-rearing period) after 2 decades, detected around 90 nests, guess estimate 170 breeding pairs",Serapio et al. 2016; PaCSWG4_Inf_25 Rev 1 Puffinus mauretanicus update_ARCOS et al,"José Manuel Arcos, SEO",2-Mar-19,1
2641,Ibiza,Es Vedra,Puffinus mauretanicus,3540,2017,0,F,6,Desconocido,"No se ha logrado detectar ningún nido en la zona, si bien no ha habido prospecciones adecuadas. Las estimas previas eran meramente especulativas (escuchas, balsas), y se considera más adecuado, por prudencia, no asumir la nidificación mientras no existan evidencias.",,"José Manuel Arcos, SEO",2-Mar-19,1
2641,Ibiza,Es Vedranell,Puffinus mauretanicus,3541,2017,0,F,6,Desconocido,"No se ha comprobado la nidificación de forma fehaciente, se estima adecuado no considerar ninguna estima hasta que no exista una prospección adecuada",,"José Manuel Arcos, SEO",2-Mar-19,1
2641,Ibiza,Es Vedra,Puffinus mauretanicus,3542,2017,0,F,6,Desconocido,"No se ha comprobado la nidificación de forma fehaciente. Aunque el hábitat es adecuado, se estima prudente no considerar ninguna estima hasta que no exista una prospección adecuada",,"José Manuel Arcos, SEO",2-Mar-19,1
2641,Ibiza,Espartar,Puffinus mauretanicus,3543,2017,50,C,5,Bajo,"Sin una prospección adecuada, se hace una reevaluación tentativa en base a los nido conocidos y al hábitat disponible, de cara a informe sobre la especie presentado ante los grupos de trabajo en Nueva Zelanda (septiembre 2017)",PaCSWG4_Inf_25 Rev 1 Puffinus mauretanicus update_ARCOS et al,"José Manuel Arcos, SEO",2-Mar-19,1
2641,Ibiza,Es Vedranell,Puffinus mauretanicus,3992,2021,3-Oct,C,6,Bajo,"Prospección en 2021, se detectan 3 nidos ocupados (huevos) y indicios de por lo menos 7 más en zona no accesible. Estima a la baja para el islote.",Esteban Cardona com pers. (Servei Agents de Medi Ambient d'Eivissa),"José Manuel Arcos, SEO",3-Aug-21,1
411,Ile aux Cochons,,Phoebetria fusca,457,1976,400-500,F,,Unknown,,"Derenne et al 1976. Com. Nat.Fr. Rech. Antarct. 40, 107-148.",Henri Weimerskirch,7-Jan-10,2
422,Ile de l'Est,,Phoebetria fusca,465,1984,1300,F,,Unknown,,"Jouventin et al 1984. In: Status and conservation of the world's seabirds, Croxall, J.P., Evans, P.G.H., Screiber, R.W. (Eds). ICBP Technical Publication N°2.",Henri Weimerskirch,7-Jan-10,2
415,Ile de la Possession,,Phoebetria fusca,471,1980,293,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,3
415,Ile de la Possession,,Phoebetria fusca,1066,1981,329,A,,High,,Delord et al 2008. Biological Conservation 141:1840-1856.,"W. Misiak, ACAP Secretariat",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1067,1987,159,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1068,1988,164,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1069,1993,116,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1070,1994,107,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1071,1995,128,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1072,1996,107,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1073,1997,205,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1074,1998,110,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1075,1999,135,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1076,2000,68,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1077,2001,106,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1078,2002,111,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1079,2003,80,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1080,2004,65,A,1,High,,Delord et al 2008. Biological Conservation 141: 1840-1856.,"W. Misiak, ACAP Secretariat.",7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,472,2005,74,A,1,High,,CNRS Chizé Monitoring Database,Henri Weimerskirch,7-Jan-10,2
415,Ile de la Possession,,Phoebetria fusca,1063,2006,63,A,1,High,,CNRS Chizé Monitoring Database,Henri Weimerskirch,7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1064,2007,72,A,1,High,,CNRS Chizé Monitoring Database,Henri Weimerskirch,7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1065,2008,72,A,1,High,,CNRS Chizé Monitoring Database,Henri Weimerskirch,7-Jan-10,1
415,Ile de la Possession,,Phoebetria fusca,1285,2010,66,A,1,High,,CNRS Chizé Monitoring Database.,H Weimerskirch,24-Feb-11,2
415,Ile de la Possession,,Phoebetria fusca,1880,2011,91,A,1,High,,CNRS Chizé Monitoring Database,H Weimerskirch,24-Feb-11,1
415,Ile de la Possession,,Phoebetria fusca,2589,2013,84,A,1,High,,H Weimerskirch CNRS Chizé Monitoring Database,"Karine Delord, Centre National de la Recherche Scientifique",16-Jul-13,1
415,Ile de la Possession,,Phoebetria fusca,2716,2014,81,A,1,High,,H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109,"Karine Delord, Centre National de la Recherche Scientifique",11-Mar-14,1
415,Ile de la Possession,,Phoebetria fusca,3044,2015,81,A,1,High,,H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109,"Karine Delord, Centre National de la Recherche Scientifique",11-Feb-16,1
415,Ile de la Possession,,Phoebetria fusca,3315,2017,74,A,1,High,,H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109,"Karine Delord, Centre National de la Recherche Scientifique",8-Jun-17,1
415,Ile de la Possession,,Phoebetria fusca,3587,2017/18,79,A,1,High,CNRS Chizé Monitoring Database / IPEV prog N°109,"H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109 from:Karine Delord, Centre National de la Recherche Scientifique French Polar Institute IPEV prog n°109","Karine Delord, Centre National de la Recherche Scientifique",28-Mar-19,1
415,Ile de la Possession,,Phoebetria fusca,3588,2018/19,84,A,1,High,CNRS Chizé Monitoring Database / IPEV prog N°109,"H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109 from:Karine Delord, Centre National de la Recherche Scientifique French Polar Institute IPEV prog n°109","Karine Delord, Centre National de la Recherche Scientifique",28-Mar-19,1
415,Ile de la Possession,,Phoebetria fusca,3664,2019/20,80,A,1,High,CNRS Chizé Monitoring Database / IPEV prog N°109,"H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109 from:Karine Delord, Centre National de la Recherche Scientifique French Polar Institute IPEV prog n°109","Karine Delord, Centre National de la Recherche Scientifique",17-Jun-20,1
415,Ile de la Possession,,Phoebetria fusca,3988,2020/21,52,A,1,High,CNRS Chizé Monitoring Database / IPEV prog N°109,"C Barbraud - H Weimerskirch CNRS Chizé Monitoring Database / IPEV prog N°109 from:Karine Delord, Centre National de la Recherche Scientifique French Polar Institute IPEV prog n°109","Karine Delord, Centre National de la Recherche Scientifique",3-Aug-21,1
415,Ile de la Possession,,Phoebetria fusca,4251,2021/22,54,A,1,H,CNRS Chizé Top Predators Team Monitoring Database / IPEV prog N°109 This study is part of the long-term Studies in Ecology and Evolution (SEE-Life) program of the CNRS,C Barbraud & K Delord CNRS Chizé Monitoring Database / IPEV French Polar Institute prog n°109. This study is part of the long-term Studies in Ecology and Evolution (SEE-Life) program of the CNRS,"CNRS Chizé from: Karine Delord, Centre National de la Recherche Scientifique",15-Mar-24,1
415,Ile de la Possession,,Phoebetria fusca,4252,2022/23,62,A,1,H,CNRS Chizé Top Predators Team Monitoring Database / IPEV prog N°109 This study is part of the long-term Studies in Ecology and Evolution (SEE-Life) program of the CNRS,C Barbraud & K Delord CNRS Chizé Monitoring Database / IPEV French Polar Institute prog n°109. This study is part of the long-term Studies in Ecology and Evolution (SEE-Life) program of the CNRS,"CNRS Chizé from: Karine Delord, Centre National de la Recherche Scientifique",15-Mar-24,1
428,Ile des Apotres,,Phoebetria fusca,487,1984,20-30,F,,Unknown,,"Jouventin et al 1984. In: Status and conservation of the world's seabirds, Croxall, J.P., Evans, P.G.H., Screiber, R.W. (Eds). ICBP Technical Publication N°2.",Henri Weimerskirch,7-Jan-10,2
436,Ile des Pingouins,,Phoebetria fusca,1081,1984,250,F,,Unknown,,"Jouventin et al 1984. In: Status and conservation of the world's seabirds, Croxall, J.P., Evans, P.G.H., Screiber, R.W. (Eds). ICBP Technical Publication N°2.",Henri Weimerskirch,11-Jan-10,1
1255,Inner Lee Island,,Diomedea exulans,1252,1984,9,A,,,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",22-Jan-10,1
1255,Inner Lee Island,,Diomedea exulans,751,2004,9,A,,,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",22-Jan-10,2
1255,Inner Lee Island,,Diomedea exulans,1664,2009,8,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1255,Inner Lee Island,,Diomedea exulans,3272,2014/15,15,G,1,High,,"Poncet, S., Wolfaardt, A.C., Black, A. et al. Polar Biology (2017). doi:10.1007/s00300-016-2057-0","Anne Saunders, Joint Nature Conservation Committee",7-Jun-17,1
1259,Invisible Island,,Diomedea exulans,1253,1984,2,A,,,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",22-Jan-10,1
1259,Invisible Island,,Diomedea exulans,753,2004,1,A,,High,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",22-Jan-10,2
1259,Invisible Island,,Diomedea exulans,1665,2009,1,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1259,Invisible Island,,Diomedea exulans,3273,2014/15,1,G,1,High,,"Poncet, S., Wolfaardt, A.C., Black, A. et al. Polar Biology (2017). doi:10.1007/s00300-016-2057-0","Anne Saunders, Joint Nature Conservation Committee",7-Jun-17,1
936,Isla Espanola,Punta Suárez,Phoebastria irrorata,2208,1970,2772,G,,,Calculated from Harris 1973. Ibis 115:483-510.,Anderson et al 2002. Marine Ornithology 30: 63-69.,"W. Misiak, ACAP Secretariat",5-Sep-12,1
936,Isla Espanola,Punta Cevallos,Phoebastria irrorata,2211,1970,3669,G,,,Includes Southeast Coast. Calculated from Harris 1973. Ibis 115:483-510.,Anderson et al 2002. Marine Ornithology 30:63-69.,"W. Misiak, ACAP Secretariat",5-Sep-12,2
936,Isla Espanola,Punta Suárez,Phoebastria irrorata,2209,1994,3330,G,,,,Anderson et al 2002. Marine Ornithology 30:63-69.,"W. Misiak, ACAP Secretariat",5-Sep-12,1
936,Isla Espanola,Punta Cevallos,Phoebastria irrorata,2212,1994,7052,G,,,Includes Southeast Coast,Anderson et al 2002. Marine Ornithology 30:63-69.,"W. Misiak, ACAP Secretariat",5-Sep-12,2
936,Isla Espanola,Punta Suárez,Phoebastria irrorata,2210,2001,2167,G,,,,Anderson et al 2002. Marine Ornithology 30:63-69.,"W. Misiak, ACAP Secretariat",5-Sep-12,1
936,Isla Espanola,Punta Cevallos,Phoebastria irrorata,2213,2001,4690,G,,,Includes Southeast Coast,Anderson et al 2002. Marine Ornithology 30:63-69.,"W. Misiak, ACAP Secretariat",5-Sep-12,2
936,Isla Espanola,,Phoebastria irrorata,932,2001,9607,A,,Low,Count corrected for nest not present at time of survey. The thick vegetation prevents detection of an unknown proportion of birds. The Central Colony has not been counted since 1970.,"Anderson DJ, Huyvaert KP, Apanius V, Townsend H, Gillikin CL, Hill LD, Juola F, Porter ET, Wood DR, Lougheed C, Vargas, H. 2002. Population size and trends of the Waved Albatross Phoebastria irrorata. Marine Ornithology 30:63-69.","W. Misiak, ACAP Secretariat.",17-Nov-09,2
936,Isla Espanola,Punta Suárez,Phoebastria irrorata,2214,2007,1569,G,,,,Anderson et al 2008. Endangered Species Research 5:185-192,"W. Misiak, ACAP Secretariat",5-Sep-12,1
936,Isla Espanola,Punta Cevallos,Phoebastria irrorata,2215,2007,4476,G,,,,Anderson et al 2008. Endangered Species Research 5: 185-192.,"W. Misiak, ACAP Secretariat",5-Sep-12,1
936,Isla Espanola,Punta Cevallos,Phoebastria irrorata,2582,2011,3616-5032,G,3,High,We will update this entry's references when this chapter has been published in the peer-reviewed literature.,"Street, PA. 2013. Abundance, survival, and breeding probabilities of the waved albatorss (Phoebastria irrorata). Unpublished thesis. Colorado State University, Fort Collins, CO, USA.","Kate Huyvaert, Colorado State University",20-Apr-13,1
